Duration	Gender	Age	Region	AN_1	AN_2	AN_3	AN_4	AN_5	AN_6	AN_7	AN_8	AC_1	AC_2	AC_3	AC_4	AC_5	AC_6*	AC_7	AC_8	AC_9*	AC_10	AC_11	RATE_WITCH	MR_1	MR_2	MR_3	MR_4	MR_5	MR_6	MR_7	MR_8	MR_9	MR_10	MR_11	MR_12	MR_13	SBS_1	SBS_2	SBS_3	SBS_4	SBS_5	SBS_6	AM_1	AM_2	AM_3	AM_4	AM_5	AM_6	AM_7	AM_8	AM_9	AM_10	AM_11	AM_12	AM_13	AM_14	AM_15	IRI_2:EC	IRI_3:PT*	IRI_4:EC*	IRI_8:PT	IRI_9:EC	IRI_11:PT	IRI_14:EC*	IRI_15:PT*	IRI_18:EC*	IRI_20:EC	IRI_21:PT	IRI_22:EC	IRI_25:PT	IRI_28:PT	REL	EDU	NAT_1	NAT_2	NAT_3	NAT_6	LNG1	EXCLUDE	LNG2	EXP1	EXP2	EXP3	RHAB
845	Female	52	Northeast	5	5	5	4	3	3	4	1	6	4	4	2	2	4	2	2	4	2	2	B	1	1	4	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	10	0	10	0	0	10	7	7	1	7	7	7	1	1	1	7	7	6	7	7	Catholic 	Other	United States	United States	Homemaker 	MA	Yes			4	2	2	6
694	Male	30	South	1	5	1	2	1	1	2	1	1	2	1	3	1	1	4	1	2	1	7	A	7	6	1	1	7	1	7	1	7	1	7	4	1	4	4	0	-4	4	4	0	5	0	10	10	10	0	10	10	0	0	0	0	10	10	1	7	7	1	1	7	7	7	7	7	1	7	7	7	Muslim 	University / College / Undergraduate School (Bachelor Degree)	Unated states 	Unated states 	Unated states 	New York 	Yes		Native	8	1	7	0
1957	Female	42	Midwest	5	5	5	5	1	1	5	1	4	4	4	4	4	4	4	6	1	4	3	A	1	1	4	7	7	1	1	1	1	1	1	1	1	4	4	4	4	4	4	10	0	0	0	0	0	0	0	0	10	10	0	0	0	0	7	1	1	7	7	7	1	7	1	7	7	7	7	7	Babtist	University / College / Undergraduate School (Bachelor Degree)	Missouri	Missouri	Self employed	St.Louis	Yes			1	1	1	10
481	Male	30	West	5	4	5	4	5	5	4	5	6	7	5	6	6	7	5	5	6	6	7	A	7	6	6	5	6	6	7	5	6	6	7	6	7	4	2	3	2	3	3	10	9	8	9	9	10	9	9	10	9	10	9	8	9	8	6	6	5	5	7	6	7	6	7	6	6	7	5	6	California	University / College / Undergraduate School (Bachelor Degree)	USA	California	California	San francisco	Yes			6	7	7	8
625	Male	30	West	5	5	2	5	3	4	4	2	7	6	3	7	3	7	6	6	3	6	6	A	3	7	5	7	7	4	1	2	7	1	1	7	6	-4	-4	-4	-4	-4	-3	0	2	0	0	0	3	0	0	0	3	0	1	0	0	2	7	7	1	7	7	7	1	1	1	7	7	5	7	7	Atheist 	University / College / Undergraduate School (Bachelor Degree)	United States	United States	Engineer	Arizona	Yes			8	6	5	0
508	Female	54	Northeast	1	2	1	3	4	4	4	3	7	7	4	6	6	5	6	7	2	6	6	A	5	4	5	5	5	4	5	4	5	4	3	4	4	4	2	3	3	3	3	0	5	3	1	0	5	0	2	1	6	5	6	6	6	7	6	3	4	5	5	5	3	5	5	4	4	5	4	4	roman catholic	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States		CT	Yes			2	1	1	10
865	Male	35	Northeast	5	5	4	5	5	5	5	5	7	7	7	7	7	7	7	7	2	7	7	A	6	3	5	1	1	3	1	5	7	6	2	7	4	4	4	4	4	4	3	10	9	10	5	6	7	5	7	7	6	8	8	6	7	10	6	1	1	7	7	7	1	7	2	7	7	4	5	7	Christianity	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States of America	United States of America	Manufacturing	New York City	Yes			8	5	1	10
900	Male	20	South	3	4	4	5	1	3	5	2	6	4	7	4	6	6	2	6	7	4	3	A	3	4	6	4	3	5	1	2	2	2	2	2	5	0	1	1	2	-2	-1	5	7	0	8	0	5	0	5	5	5	6	7	0	0	5	6	6	6	7	6	7	5	4	1	5	5	7	4	4	Not a believer.	Other	U.S	U.S	fast food	Virginia	Yes			2	2	1	0
434	Male	36	Midwest	5	4	3	4	4	3	3	2	6	6	4	5	7	5	6	4	7	5	4	B	7	2	2	2	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	8	9	5	6	9	6	8	8	6	10	4	1	6	9	5	7	2	6	6	5	5	5	5	4	3	4	7	3	4	Catholic	Graduate University / Professional School (Master's Degree, Doctoral Degree)	USA	USA 	Purchasing	Ky	Yes			6	5	7	9
1726	Male	42	West	5	4	4	4	3	4	3	2	7	7	5	6	5	4	6	7	5	7	7	A	5	5	3	3	3	4	1	1	1	1	2	2	2	4	3	4	4	3	4	9	7	7	8	6	1	6	1	6	6	4	7	3	5	6	7	6	1	6	7	6	6	6	5	6	7	7	7	7	Catholic 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	America 	California 	IT	California 	Yes		Native	7	4	1	1
797	Male	31	West	5	4	4	5	5	5	5	2	7	6	6	5	3	7	7	1	5	5	5	A	2	1	2	3	1	1	1	1	2	2	3	3	1	1	2	3	2	2	4	10	9	9	0	6	9	0	9	6	10	9	9	9	4	9	7	4	4	3	5	6	5	6	2	7	6	5	2	3	Cathilic	University / College / Undergraduate School (Bachelor Degree)	America	America	Medical Assistant 	California	Yes			8	8	4	8
589	Male	26	Midwest	1	2	2	3	1	4	4	1	7	5	4	3	4	6	3	5	3	4	2	A	1	3	2	1	1	1	1	1	5	1	1	3	4	1	1	0	2	1	1	0	5	0	0	3	2	0	0	2	1	0	2	1	0	5	5	2	7	6	4	4	2	4	2	3	5	2	3	4	Agnostic	University / College / Undergraduate School (Bachelor Degree)	United states	United states	Manufacturing 	Indiana	Yes			6	5	1	0
572	Male	30	West	5	5	5	5	5	5	5	5	7	5	7	5	6	5	7	7	5	7	7	A	7	7	7	5	5	7	7	6	7	5	7	5	7	4	0	2	4	4	4	8	5	5	5	10	10	8	9	8	10	10	6	10	5	9	6	6	6	6	6	7	7	7	7	5	4	3	2	4	Christian	University / College / Undergraduate School (Bachelor Degree)	California	California	Doctor	California	Yes		Basic	8	7	7	10
708	Female	59	South	4	4	2	4	2	4	4	2	3	5	1	4	1	7	1	1	4	1	2	A	1	1	2	1	1	1	1	1	2	1	1	1	1	0	0	1	1	2	1	2	9	0	0	5	6	1	1	1	7	5	9	1	2	9	5	1	2	7	6	5	2	2	2	6	7	4	4	4	Methodist	Vocational School / Technical College / Communication College (Associate Degree)	US	US	Retired	Alabama	Yes			5	1	1	2
1299	Female	34	West	4	4	4	5	3	5	5	3	5	5	4	4	4	4	3	4	5	4	3	A	5	5	4	5	5	5	3	1	5	4	1	4	4	2	2	4	1	0	4	0	10	0	0	6	7	0	0	6	7	5	5	0	0	7	6	4	6	6	6	6	4	5	3	4	5	7	5	5	Roman Catholic	Junior High School / Middle School	Philippines	USA	Waitress	California	No		Conversational	5	2	1	2
1179	Male	28	South	3	3	3	4	1	4	4	1	5	1	1	3	4	7	1	2	6	1	1	B	4	7	4	4	4	4	4	1	4	4	4	4	4	4	4	4	4	4	4	0	10	0	0	0	10	0	10	0	10	5	10	5	10	10	6	2	3	7	7	5	1	5	2	7	7	6	4	6	Christian	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States	Chemical Operator	South Carolina	Yes			5	6	1	10
782	Female	36	Northeast	4	3	1	4	4	1	2	1	6	3	2	4	1	4	5	5	7	1	1	B	7	7	7	7	7	3	3	3	7	3	3	7	7	4	1	3	2	3	4	0	10	8	0	0	9	0	5	2	10	0	10	10	8	10	7	2	1	6	7	3	3	5	1	7	5	7	3	2	Christian-Baptist	Vocational School / Technical College / Communication College (Associate Degree)	USA	USA	Disabled	NY	Yes			2	8	1	10
494	Female	21	South	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	B	7	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	7	2	2	7	7	7	1	1	1	7	7	7	7	7	None	Other	USA	USA	Customer Service 	GA	Yes			6	1	1	0
390	Female	27	West	1	1	4	5	2	5	3	4	7	3	2	2	1	2	4	3	1	2	7	A	1	2	3	3	1	3	3	3	3	3	4	5	4	-3	-3	-2	-4	-3	4	0	1	0	2	0	1	1	2	1	1	2	1	2	1	2	4	5	5	6	5	5	7	5	6	5	5	3	3	3	None	University / College / Undergraduate School (Bachelor Degree)	US	US	Domestic	CA	Yes		Native	3	2	2	3
897	Female	50	South	3	3	3	3	1	1	2	1	4	6	4	6	6	4	4	4	1	4	5	A	1	1	3	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	5	8	0	0	0	5	0	0	0	5	0	8	0	0	8	7	3	2	6	6	6	2	3	1	6	6	6	6	6	Baptist	Other	United States	United States	Disabled	TX	Yes			1	1	1	5
2423	Female	48	South	4	5	3	3	2	1	4	3	7	6	6	6	6	7	3	6	1	6	6	A	7	3	3	7	7	3	3	1	3	3	1	3	3	2	2	3	-2	0	0	0	5	0	0	0	7	0	0	0	6	0	6	3	0	6	7	6	2	5	7	7	6	6	3	7	7	6	6	6	Catholic	Vocational School / Technical College / Communication College (Associate Degree)	USA	USA	Admin	NM	Yes			2	1	1	10
1178	Male	50	West	4	4	4	4	1	3	3	3	1	2	2	2	2	6	6	5	3	2	3	A	6	5	6	6	5	4	3	3	3	4	3	3	4	0	1	3	1	3	4	6	4	3	0	0	5	0	2	3	6	6	6	6	5	5	6	6	2	6	5	5	4	4	4	4	5	5	4	4	catholic	Graduate University / Professional School (Master's Degree, Doctoral Degree)	us	usa	teacher	ca	Yes			6	1	1	1
603	Female	32	West	2	2	2	3	3	3	3	3	4	4	4	4	1	5	4	2	2	2	2	B	3	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	7	9	5	2	6	6	4	5	5	10	4	10	3	6	10	7	4	2	7	7	5	3	5	3	5	5	3	5	5	Christian	Graduate University / Professional School (Master's Degree, Doctoral Degree)	Usa	Usa	Engineering	Arizona	Yes			3	3	1	3
807	Female	25	South	5	4	4	4	5	4	5	5	7	7	6	6	6	7	5	6	6	7	5	A	7	5	6	5	6	6	6	6	6	5	6	5	4	4	4	4	4	4	4	7	8	10	10	6	10	10	10	10	10	10	10	10	10	10	7	7	7	7	7	7	7	7	4	5	6	7	7	7	Christian 	Vocational School / Technical College / Communication College (Associate Degree)	Usa	Usa	Student 	Ky	Yes			8	4	3	10
483	Female	21	Northeast	3	3	1	5	5	3	5	5	3	1	3	1	3	7	4	5	7	4	4	A	4	5	1	1	2	1	1	3	3	2	2	3	1	-1	4	4	4	1	4	5	10	10	0	8	10	7	10	7	10	9	9	10	10	9	6	2	4	3	6	6	5	5	2	7	7	7	6	4	Catholic 	University / College / Undergraduate School (Bachelor Degree)	United States 	USA 	Student 	Ohio	Yes			7	5	1	10
2865	Female	36	Midwest	2	3	2	4	1	1	2	1	6	4	4	5	5	4	4	4	4	5	5	A	4	4	6	3	2	1	1	1	4	1	1	1	2	2	2	2	1	1	3	8	9	0	0	1	3	2	0	1	6	0	9	0	1	8	6	3	3	5	4	6	2	4	2	5	6	5	4	5	Christian 	University / College / Undergraduate School (Bachelor Degree)	Usa	Usa	Disabled	Ohio	Yes			2	1	1	2
1024	Male	20	Midwest	4	2	4	5	4	5	4	4	7	6	4	3	2	2	4	2	1	2	4	B	6	6	5	7	5	3	1	3	5	6	3	7	7	4	4	3	4	4	2	10	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	5	4	4	4	4	4	4	4	4	4	4	Christianity 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	Usa	Usa	Docter	Oklahoma 	Yes			8	2	7	10
605	Male	60	South	5	5	5	5	5	4	3	3	7	7	7	7	1	4	1	7	1	1	1	B	3	1	2	2	2	3	3	2	2	2	1	2	2	4	4	4	4	4	4	0	5	0	0	0	10	0	0	0	10	0	10	0	0	10	7	4	2	4	6	4	2	6	2	4	4	6	2	3	Born Again Christian	University / College / Undergraduate School (Bachelor Degree)	USA	USA	Insurance Fraud Analyst	SC	Yes			1	1	1	10
382	Female	25	Northeast	1	1	4	2	1	2	1	3	4	1	2	5	5	4	4	4	4	7	7	A	7	5	7	1	4	2	1	1	7	1	1	1	1	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	3	2	7	3	2	2	2	2	2	2	3	1	5	3	Christian 	Junior High School / Middle School	Florida 	Orlando	Cook	Fl 	Yes			1	1	1	0
2460	Female	54	Midwest	2	3	1	5	4	3	1	1	7	4	1	4	4	7	4	4	1	4	1	A	3	2	2	4	4	4	1	1	4	4	4	4	4	-4	0	0	1	1	4	0	9	0	0	0	10	0	0	0	10	0	10	5	0	10	7	1	1	7	7	7	1	4	1	7	4	7	7	6	Agnostic 	Junior High School / Middle School	USA	USA	disability 	Michigan	Yes			2	1	1	0
797	Male	47	West	1	1	1	2	1	2	2	1	7	1	2	4	7	7	5	6	1	1	1	A	1	3	2	4	4	2	1	1	7	1	1	4	4	2	2	2	0	2	3	0	10	0	0	0	10	0	0	0	10	6	1	0	0	10	7	2	1	7	7	7	1	1	1	7	7	7	6	7	Catholic	University / College / Undergraduate School (Bachelor Degree)	usa	usa	Writer	california	Yes			6	4	1	10
1135	Female	21	South	5	5	3	5	5	3	3	3	6	4	4	3	6	7	4	5	7	6	5	A	1	3	3	1	3	1	1	1	1	1	1	1	1	4	4	4	4	4	4	10	10	2	0	0	2	2	0	0	10	0	9	0	0	5	7	3	1	7	7	7	1	4	1	7	7	7	7	7	Christian 	University / College / Undergraduate School (Bachelor Degree)	United States	United states	Paraprofessional 	North Carolina 	Yes		Native	2	1	1	2
530	Male	38	Northeast	4	4	4	4	5	4	5	5	7	7	7	7	7	7	6	7	7	6	7	A	5	6	7	7	7	7	6	1	6	1	5	3	4	4	4	4	4	3	3	6	5	3	4	5	7	7	5	5	7	7	4	6	7	9	6	5	4	6	6	7	6	6	5	7	6	5	6	7	Catholic	University / College / Undergraduate School (Bachelor Degree)	USA	USA	Unemployed	New York	Yes			6	6	7	10
964	Female	54	South	3	3	3	4	1	1	2	1	6	6	4	5	5	7	3	5	6	3	3	B	4	4	4	4	3	3	3	3	3	3	2	2	2	-4	-3	0	2	1	1	5	8	8	0	5	7	0	5	0	9	0	9	5	5	7	6	6	6	7	7	6	5	5	3	6	5	5	5	5	Pagan	Vocational School / Technical College / Communication College (Associate Degree)	USA	USA	disabled	TEXAS	Yes			1	1	1	0
2147	Male	51	Northeast	2	2	2	3	1	3	3	1	6	5	4	2	4	7	1	1	5	1	1	B	2	1	4	5	4	4	4	2	4	4	2	4	4	-4	-4	-4	-4	-4	0	0	6	0	0	0	6	0	0	0	6	0	5	0	0	6	5	5	6	7	7	6	2	2	1	7	7	6	6	6	none	Vocational School / Technical College / Communication College (Associate Degree)	usa	usa	none	maine	Yes			2	2	1	0
418	Male	33	Midwest	5	5	5	5	5	5	5	5	7	7	7	7	7	7	7	7	6	6	6	B	7	7	6	6	7	7	7	7	7	6	6	6	6	4	4	4	3	3	3	10	10	10	9	9	10	10	9	10	10	9	9	9	10	10	7	7	6	6	5	7	6	7	7	7	7	7	7	6	SAINT	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States	EMPLOYED	OHIO	Yes		Basic	8	8	7	9
931	Male	33	Northeast	5	3	3	4	3	2	3	3	5	5	5	5	3	7	7	6	5	3	4	A	3	6	6	5	5	1	5	4	4	4	5	3	5	-4	-4	-4	-4	-4	-4	6	0	0	0	0	1	0	0	1	1	2	2	0	0	0	5	5	4	4	6	4	6	5	4	3	3	5	6	6	None	University / College / Undergraduate School (Bachelor Degree)	Usa	Usa	Retail	New york	Yes			1	2	1	0
391	Male	35	South	2	3	2	2	3	3	4	4	5	2	2	3	2	2	2	3	3	3	3	A	3	3	3	1	4	2	3	3	2	1	3	4	4	2	-1	-2	1	1	2	1	2	3	2	2	3	3	3	7	5	5	5	6	6	5	2	6	3	7	6	5	4	4	3	3	2	3	3	3	Christian	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United State	US	Accounting	New York	Yes		Conversational	3	3	3	2
506	Female	29	South	5	5	5	5	5	4	5	3	7	5	7	5	6	3	5	6	4	5	2	B	7	7	4	4	4	7	4	4	6	4	4	4	4	2	2	2	2	2	2	2	2	0	0	0	1	0	0	0	2	0	1	0	0	1	7	3	7	6	7	6	4	4	2	7	6	6	4	4	Christian	Vocational School / Technical College / Communication College (Associate Degree)	United states	United States	Hairstylist	Texas	Yes			6	4	1	3
623	Male	35	South	4	4	4	4	4	4	5	4	7	7	7	7	7	5	5	6	5	5	5	B	6	2	6	5	4	4	4	3	3	4	3	3	5	3	3	2	4	2	3	9	6	6	6	10	8	8	8	8	9	7	9	8	8	9	5	6	3	3	4	4	4	4	3	3	3	4	4	4	South	University / College / Undergraduate School (Bachelor Degree)	USA	USA	IT	GEORGIA 	Yes			7	5	1	0
784	Female	21	West	5	1	4	2	2	4	4	2	7	6	7	7	5	1	5	6	1	3	5	A	3	2	2	2	2	6	2	2	2	3	1	2	2	4	4	4	4	4	4	9	3	10	0	2	7	1	3	7	9	2	6	2	1	6	7	1	1	7	7	7	7	3	7	7	7	7	7	7	Christian 	Vocational School / Technical College / Communication College (Associate Degree)	United states	United states	Sales rep	Texas 	Yes			7	7	1	10
1517	Male	44	Midwest	4	4	3	4	2	3	4	3	5	1	1	1	3	7	2	2	5	1	1	B	3	5	3	3	3	2	3	1	3	3	1	4	4	1	1	3	2	3	3	0	9	0	0	0	10	0	5	0	10	5	7	6	0	10	7	1	2	6	6	7	1	3	1	6	5	7	5	7	None 	University / College / Undergraduate School (Bachelor Degree)	U.S.A.	U.S.A.	Retired 	Indiana	Yes			6	2	1	2
1146	Male	40	West	4	4	5	5	3	4	5	5	5	7	5	7	7	7	6	7	5	6	7	A	5	6	6	2	1	4	6	1	1	2	3	1	1	-3	3	0	3	3	2	8	6	9	3	1	1	0	0	1	10	9	9	6	0	7	6	1	6	6	1	7	5	6	5	6	7	6	6	5	Christian	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United state	United state	Engineer	New york	Yes			3	1	1	2
1268	Male	28	South	5	5	3	3	3	4	4	4	6	4	4	3	2	7	4	3	3	4	3	A	4	3	2	3	3	1	1	1	3	1	1	3	3	0	0	1	0	1	1	6	6	6	0	4	10	1	9	8	10	10	6	6	0	8	6	1	3	6	7	5	1	1	1	6	5	7	4	4	None	University / College / Undergraduate School (Bachelor Degree)	USA	USA	Associate	TX	No		Native	4	1	1	1
823	Male	44	Midwest	4	2	3	2	3	3	2	4	4	5	4	6	6	6	2	5	7	4	5	B	4	6	7	5	5	4	7	4	4	6	4	5	6	0	2	0	2	0	2	9	7	8	9	8	8	8	5	5	8	7	6	7	7	9	7	4	6	6	4	6	5	6	4	6	5	6	4	5	Cathy	University / College / Undergraduate School (Bachelor Degree)	Usa	Usa	Financial administrative specialist 	Minnesota 	Yes			4	8	1	2
1000	Male	40	South	4	3	3	4	4	1	5	2	7	2	4	2	2	7	1	2	1	1	1	A	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0	5	5	0	0	7	0	5	0	7	9	8	5	7	7	7	4	1	5	7	5	4	1	1	6	7	7	4	6	Lutheran	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States 	Disabled 	Tennessee 	Yes			7	1	1	4
1207	Male	44	Midwest	4	4	3	4	2	1	2	1	4	4	3	1	4	4	3	4	2	6	2	B	4	3	3	4	4	4	3	2	4	1	1	2	2	2	3	4	2	4	3	5	5	5	0	4	3	0	5	5	5	5	0	0	0	4	5	4	3	4	4	4	3	4	3	4	4	4	4	4	none	Other	St.Charles	United States	dispatcher	Missouri	Yes			2	1	1	0
622	Female	41	South	4	3	3	3	3	3	3	3	5	4	4	4	4	4	4	4	4	4	4	A	4	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	None	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States 	United States 	Educator 	Kentucky 	Yes		Native	2	2	1	0
519	Male	43	South	5	5	5	5	5	5	5	5	6	6	6	6	6	6	6	6	6	3	6	B	4	5	5	5	4	5	4	7	7	4	4	3	3	3	3	3	3	3	3	8	8	8	0	2	8	1	3	2	8	1	8	2	0	8	7	4	3	7	7	7	6	6	3	7	7	7	7	7	Protestant	Graduate University / Professional School (Master's Degree, Doctoral Degree)	Usa	Usa	Sell antiques	Georgia	Yes		Native	4	2	2	2
1412	Male	25	Northeast	4	5	4	4	4	4	3	4	7	6	7	6	7	6	6	6	7	6	7	A	7	6	7	6	6	6	6	6	6	6	6	6	6	3	0	0	1	0	0	5	6	5	6	6	5	5	6	5	6	5	5	5	6	5	4	5	4	5	4	4	5	4	4	5	4	4	4	5	Christianity	University / College / Undergraduate School (Bachelor Degree)	American	United State	Manager	New York	Yes			7	4	5	4
558	Female	25	Northeast	3	3	3	5	3	5	4	4	7	5	7	3	4	7	5	4	7	4	1	A	1	3	3	2	3	1	2	2	6	1	1	2	1	-4	-4	-4	-4	-4	-3	1	0	10	0	0	10	0	0	0	10	10	10	10	0	10	4	3	4	4	7	7	7	5	3	6	7	4	1	3	Atheist 	Junior High School / Middle School	USA	USA	Crew Member	CT	Yes			1	1	1	0
1008	Male	59	Midwest	1	3	1	4	2	4	2	1	7	6	4	6	6	2	6	6	2	5	3	A	6	6	3	6	4	3	2	3	6	3	2	4	4	4	4	4	4	4	4	0	1	5	0	0	6	0	5	0	7	5	1	0	0	6	7	2	2	7	5	6	3	4	3	6	6	6	4	5	Catholic	University / College / Undergraduate School (Bachelor Degree)	US	us	Retired	Michigan	Yes			6	1	1	10
710	Male	40	Northeast	4	3	4	4	4	4	3	4	6	5	6	3	6	5	6	7	6	6	6	A	6	4	4	6	6	4	4	5	6	6	5	6	5	3	3	3	3	-3	-2	4	9	4	7	8	8	9	7	7	5	6	7	8	4	5	6	6	4	6	4	6	6	3	4	6	6	5	3	6	Christianity	Graduate University / Professional School (Master's Degree, Doctoral Degree)	American	United States	IT manager	New York	Yes			7	5	7	4
663	Female	25	Midwest	4	4	5	5	1	1	3	1	3	2	1	1	3	7	2	4	3	2	1	A	3	1	3	3	2	1	2	1	1	1	1	1	2	3	4	2	3	2	4	6	6	2	0	2	8	0	3	2	10	7	10	7	8	10	7	5	1	6	6	5	2	3	2	7	5	7	5	6	Christian	Vocational School / Technical College / Communication College (Associate Degree)	United States	United States	Accountant	Minnesota	Yes			6	1	1	5
3336	Female	28	Midwest	3	1	1	5	1	3	3	1	7	7	4	7	7	7	4	7	1	4	2	A	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0	10	0	0	0	10	0	0	0	10	0	10	0	0	10	7	5	3	6	7	6	2	4	1	7	3	4	4	3	Lutheran 	University / College / Undergraduate School (Bachelor Degree)	USA	USA	Stay at home wife and mom	Ohio	Yes			1	1	1	10
1345	Male	60	South	4	4	2	4	3	3	4	2	7	6	3	6	6	5	6	6	5	6	6	A	5	3	4	2	3	4	2	1	3	1	1	2	4	4	2	0	3	3	3	6	6	6	3	5	6	2	5	3	7	5	6	3	3	6	5	4	5	5	5	5	3	5	3	5	5	6	4	3	baptist	Vocational School / Technical College / Communication College (Associate Degree)	US	United States	retired	Florida	Yes			5	2	1	8
894	Male	35	Northeast	4	5	4	5	2	3	5	5	7	7	2	7	6	5	7	7	1	7	7	A	5	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	3	4	10	8	4	3	8	6	0	2	0	8	9	8	1	3	6	7	1	1	7	7	7	2	4	1	7	7	7	5	7	Christian	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States 	United States  	Construction 	New York 	Yes			7	4	3	9
1853	Female	33	Northeast	3	5	1	4	1	3	4	1	4	4	3	4	3	6	5	6	5	3	3	A	6	1	3	1	3	6	2	1	1	2	1	1	1	4	0	-2	0	4	0	3	5	5	0	2	5	0	10	0	10	10	10	10	5	5	3	3	4	1	6	1	3	4	4	7	3	2	3	4	None	Vocational School / Technical College / Communication College (Associate Degree)	United states	Manassas	Part time	VA	Yes		Business	3	6	4	0
1101	Other	20	West	4	5	4	5	5	3	5	3	1	4	1	1	1	7	1	1	4	1	1	B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	4	4	4	4	4	5	10	7	5	5	10	6	10	8	10	10	10	10	10	10	7	5	1	5	7	5	1	3	2	7	6	6	5	7	Pagan and Fae/Moon Witch 	Other	Usa	Usa	Unemployed 	Around 	Yes			5	1	1	0
1107	Male	30	West	3	4	3	4	4	2	4	4	6	6	3	5	6	4	5	5	5	6	4	A	3	5	4	6	3	4	4	5	5	3	5	5	2	3	1	2	3	2	1	7	3	3	7	4	2	2	3	6	3	3	2	2	2	4	5	3	4	3	3	4	2	4	5	5	4	3	5	4	Christianity	University / College / Undergraduate School (Bachelor Degree)	USA	USA	Information technology	California	Yes			5	4	2	10
3436	Female	35	Northeast	5	5	3	5	3	3	5	3	7	6	4	7	4	5	1	6	1	7	1	A	4	1	4	1	1	1	1	1	2	1	1	1	1	0	4	0	4	3	4	0	10	5	0	0	5	0	5	0	10	5	10	5	0	10	7	2	7	7	6	5	1	7	1	7	7	1	1	4	Christian 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States 	United States 	Teacher	Texas	Yes			4	1	1	10
1545	Male	49	West	4	3	4	4	4	4	4	4	6	6	6	6	6	6	6	6	6	6	6	B	5	5	5	5	5	5	5	5	5	5	5	5	4	2	2	2	2	3	2	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	5	5	5	5	5	5	5	5	5	5	5	5	5	5	Christian	University / College / Undergraduate School (Bachelor Degree)	United States	United States	Homemaker	California	Yes			1	1	1	10
415	Male	23	South	2	1	4	3	5	3	4	2	3	3	2	4	3	1	5	7	7	1	4	A	1	1	5	2	3	4	3	7	1	1	3	6	4	1	0	0	-3	0	1	5	5	5	5	5	5	5	2	9	5	5	6	5	0	4	4	6	6	2	3	7	3	7	1	5	6	6	1	2	None	Vocational School / Technical College / Communication College (Associate Degree)	Arizona	Nome	Military	Arizona	Yes		Native	1	5	3	4
936	Female	40	Northeast	5	4	5	4	5	5	4	5	7	7	5	7	7	7	7	6	7	7	6	A	1	2	1	1	1	2	4	1	2	5	1	2	2	4	3	4	3	3	3	8	8	9	9	6	2	8	8	8	6	4	2	8	9	7	7	6	6	5	6	6	7	7	6	2	6	7	6	6	Muslim	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States. 	New York 	Doctor	New York 	Yes			7	2	3	1
1361	Female	39	Midwest	3	3	2	4	4	4	3	2	4	1	3	7	7	4	5	6	1	7	7	A	1	2	4	4	2	3	2	3	2	1	4	1	1	3	0	0	4	4	4	5	7	6	5	5	4	2	3	5	4	3	3	3	4	7	5	5	2	6	6	6	5	7	2	4	5	5	4	6	christianity	Graduate University / Professional School (Master's Degree, Doctoral Degree)	United States of America 	United States of America 	Banking and fiance 	Washington 	Yes			4	2	1	5
1204	Male	40	Northeast	4	3	2	3	3	4	2	4	7	6	5	7	6	3	6	5	1	5	5	A	2	3	6	5	5	2	4	2	6	5	2	2	2	4	4	4	4	4	4	0	9	5	1	0	4	0	1	2	2	3	2	2	3	6	6	5	1	7	6	4	3	5	3	6	6	5	5	6	Christain	University / College / Undergraduate School (Bachelor Degree)	Orange	New york	Physician	New york	Yes			6	2	1	10
