id	cul	MR_1	MR_2	MR_3	MR_4	MR_5	MR_6	MR_7	MR_8	MR_9	MR_10	MR_11	MR_12	MR_13	AN_1	AN_2	AN_3	AN_4	AN_5	AN_6	AN_7	AN_8	AC_1	AC_2	AC_3	AC_4	AC_5	AC_6.	AC_7	AC_8	AC_9.	AC_10	AC_11	SBS_1	SBS_2	SBS_3	SBS_4	SBS_5	SBS_6	AM_1	AM_2	AM_3	AM_4	AM_5	AM_6	AM_7	AM_8	AM_9	AM_10	AM_11	AM_12	AM_13	AM_14	AM_15	IRI_2.EC	IRI_4.EC.	IRI_9.EC	IRI_14.EC.	IRI_18.EC.	IRI_20.EC	IRI_22.EC	IRI_3.PT.	IRI_8.PT	IRI_11.PT	IRI_15.PT.	IRI_21.PT	IRI_25.PT	IRI_28.PT	EXP_1	EXP_2	EXP_3	RHAB	FNL1	FNL2	Gender	Age	Region	REL	NAT_1	NAT_2	NAT_3	NAT_4	LNG_1	LNG_2	EDU	RATE_WITCH
590	EN1529	US	7	7	6	6	6	6	6	7	1	7	7	6	6	2	2	1	5	5	4	4	2	7	7	3	7	6	3	7	7	6	7	5	0	1	0	0	0	1	0	10	0	0	1	10	0	0	0	10	0	10	9	0	10	6	5	6	3	6	6	5	6	6	6	2	6	5	5	6	2	1	6	NA	NA	0	53	West	religious, not organized	United States	United States	Teacher	CA	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
591	EN153	US	3	4	5	4	4	5	6	7	5	7	7	4	4	1	1	1	2	1	1	1	1	1	3	1	2	2	4	3	3	6	1	1	-4	-3	-4	-4	-4	-4	0	6	0	0	0	7	0	0	0	7	0	7	0	0	7	6	5	6	5	5	7	1	6	5	5	6	5	5	5	3	2	2	0	NA	NA	1	38	Midwest	None	US	US	Pharmacist	IA	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
592	EN1530	US	7	7	6	6	6	7	7	7	7	6	7	7	7	3	1	1	4	4	3	4	2	7	7	7	7	6	7	5	7	7	7	7	4	4	4	-3	4	4	5	9	0	0	0	9	0	0	0	5	0	0	0	0	1	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	1	10	NA	NA	0	34	South	Christian	United States of America	United States of America	Information technology	Texas	Yes		University / College / Undergraduate School (Bachelor Degree)	A
593	EN1531	US	7	7	7	6	7	7	7	7	7	7	7	5	5	3	3	3	3	1	1	1	1	2	1	4	2	1	4	1	1	7	1	4	4	0	4	4	4	4	5	10	8	0	5	10	0	10	0	10	10	10	5	5	10	7	7	6	7	7	5	3	7	6	6	7	6	5	6	3	2	2	10	NA	NA	0	60	West	Christian	US	US	Government	Ca	Yes		University / College / Undergraduate School (Bachelor Degree)	A
594	EN1532	US	7	7	5	5	7	7	7	7	7	7	7	1	7	5	5	5	5	1	1	3	1	4	4	2	4	3	1	3	4	1	5	6	3	3	3	0	3	4	5	5	2	0	0	5	0	5	0	10	5	8	8	3	2	7	7	7	7	7	7	7	7	7	7	1	7	7	7	5	6	1	10	NA	NA	1	46	South	Christianity 	Usa	Usa	Sales	Ga	Yes		Vocational School / Technical College / Communication College (Associate Degree)	B
595	EN1533	US	4	4	4	5	5	5	6	5	6	5	7	6	6	5	5	4	5	2	2	3	1	4	2	4	1	2	2	1	1	1	3	1	4	4	4	4	4	4	0	7	0	0	0	7	0	10	0	8	10	8	10	7	10	6	5	7	4	7	6	5	6	4	6	3	5	4	7	4	2	2	5	NA	NA	1	26	South	Spiritual	United States	United States	Entrepreneur 	Florida	Yes		Other	A
596	EN1534	US	7	2	2	5	4	5	7	7	3	4	7	7	7	5	4	2	5	1	1	2	1	3	3	5	2	2	4	1	4	1	2	2	-3	4	4	4	4	4	5	5	5	0	0	5	0	5	0	10	5	10	5	10	10	7	1	7	7	7	7	7	7	6	7	5	7	7	7	1	1	1	0	NA	NA	1	20	West	n/a	united states	united states	n/-	california	Yes		Other	A
597	EN1535	US	1	1	1	1	1	1	1	1	1	1	7	1	1	4	4	1	4	1	1	1	1	7	7	7	7	7	2	7	7	2	7	7	4	4	4	4	4	4	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	6	5	7	5	6	6	7	2	5	4	3	4	6	2	1	1	1	10	NA	NA	0	51	West	Christian	USA 	Usa	Truck driver 	TX 	Yes		University / College / Undergraduate School (Bachelor Degree)	A
598	EN1536	US	3	1	1	1	1	7	7	7	1	7	7	1	1	4	3	1	5	1	1	1	1	4	1	1	1	1	1	4	1	7	1	1	4	4	4	4	4	4	7	10	10	0	5	10	0	10	5	10	10	10	10	10	10	7	1	7	7	7	7	4	7	7	7	1	7	7	7	6	8	1	3	NA	NA	0	39	South	Spiritual 	United States	US	Chef	Arkansas 	Yes		Other	A
599	EN1537	US	6	7	4	5	6	7	7	6	6	7	6	6	4	5	5	3	3	3	4	4	3	7	6	2	4	5	4	6	4	7	4	5	4	3	3	0	0	2	1	6	6	0	2	7	0	0	1	8	6	8	9	2	4	7	3	6	4	6	3	4	3	5	6	2	5	3	5	2	1	1	5	NA	NA	1	26	South	Baptist	USA	USA	Escort	Alabama	Yes	Basic	Other	B
600	EN1538	US	7	7	6	7	7	6	7	7	5	7	7	6	6	5	4	1	5	2	1	2	1	7	4	1	5	1	6	5	4	7	5	4	4	4	3	4	4	4	5	8	10	0	0	0	0	0	2	3	0	2	0	0	3	7	6	6	7	7	4	5	5	7	6	6	5	2	4	6	1	1	10	NA	NA	1	31	West	Christian 	U.S	U.S	Caregiver 	CA	Yes		University / College / Undergraduate School (Bachelor Degree)	A
601	EN1539	US	7	7	7	7	7	7	7	7	1	7	7	7	7	5	5	5	5	5	5	5	1	7	1	4	1	1	1	1	7	1	1	1	4	4	4	4	4	4	0	10	10	0	0	10	0	10	0	10	10	10	10	10	10	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	1	1	8	NA	NA	1	42	South	Baptist	United states	United states	Manager	Florida 	Yes		University / College / Undergraduate School (Bachelor Degree)	A
602	EN154	US	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	5	5	5	5	5	7	7	7	7	7	1	7	7	1	7	7	4	4	4	4	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	1	7	1	1	7	7	1	7	7	1	7	7	7	8	8	8	10	NA	NA	0	42	South	Catholic 	USA	USA	Training Manager 	Florida 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	B
603	EN1540	US	7	7	3	6	3	5	5	7	3	5	7	3	6	1	1	1	5	4	5	4	1	7	7	7	7	7	7	2	7	7	1	1	4	4	-4	-4	4	4	0	1	0	0	0	6	0	0	0	7	0	4	0	0	7	7	3	7	6	6	7	7	2	6	6	6	1	5	6	4	2	1	10	NA	NA	1	60	South	JEHOVAH驕ｯｽｶ陷ｽ｡ WITNESS	USA	USA	Retired/Disabled	GA	Yes		University / College / Undergraduate School (Bachelor Degree)	B
604	EN1541	US	5	4	4	6	4	3	3	2	5	4	5	1	1	3	4	4	4	2	3	3	2	4	4	2	5	5	2	7	5	6	4	4	4	4	4	4	4	4	5	4	2	2	3	7	2	0	5	8	0	6	7	9	4	5	5	4	4	2	5	2	4	3	3	4	6	3	6	5	4	1	10	NA	NA	0	25	West	I am a Christian	United states of America 	Usa	Survey taker	Georgia	Yes		University / College / Undergraduate School (Bachelor Degree)	B
605	EN1542	US	7	4	4	2	3	7	7	7	4	7	7	6	4	5	3	2	2	1	1	3	1	7	7	4	6	2	4	5	6	4	1	1	4	4	4	4	4	4	2	2	0	0	1	8	2	9	5	10	5	5	10	5	5	7	7	7	6	7	6	6	6	7	5	4	4	4	6	4	2	2	10	NA	NA	0	59	South	Christian	United States	United States		AL	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
606	EN1543	US	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	3	5	3	5	4	5	5	1	4	2	2	1	1	2	4	1	1	4	4	4	4	4	4	5	3	3	0	5	10	0	5	5	10	8	10	10	5	10	5	4	5	5	5	7	5	2	2	4	2	3	2	2	3	4	2	5	NA	NA	0	48	West	Protestant	USA	USA	University Manager	California	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	B
607	EN1544	US	7	7	2	7	7	7	3	7	5	7	7	3	4	5	5	3	3	2	2	4	2	6	7	4	5	6	7	4	5	7	4	4	4	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	7	4	6	6	6	3	6	5	5	6	6	6	6	7	4	10	NA	NA	1	38	Midwest	Christian	Usa	Usa	Buyer	Michigan 	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
608	EN1545	US	7	7	7	7	7	7	7	7	7	7	7	7	7	4	5	5	5	5	5	5	4	6	4	1	1	4	1	6	1	2	1	1	0	0	0	0	0	4	0	10	5	0	5	10	0	5	5	10	10	10	10	5	10	7	7	7	7	7	7	7	6	7	7	2	7	6	6	8	8	2	2	NA	NA	1	60	South	Agnostic	United States	United States	Unemployed	SC	Yes	Native	Vocational School / Technical College / Communication College (Associate Degree)	A
609	EN1546	US	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	1	4	1	3	4	1	7	7	2	7	7	4	4	7	7	7	6	4	4	4	4	4	4	10	10	0	0	0	7	0	0	0	7	0	7	0	0	7	7	1	7	7	7	6	7	7	7	6	4	7	5	7	1	1	1	10	NA	NA	0	59	Midwest	Christian 	United States 	United States 	Disabled 	Indiana 	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
610	EN1547	US	3	4	3	5	5	5	5	4	3	4	5	2	3	5	5	5	4	4	3	4	2	6	6	4	6	6	2	4	6	6	5	6	2	1	1	1	1	1	2	9	9	0	2	9	1	2	1	10	6	9	8	1	7	6	6	4	5	6	7	6	6	5	5	4	5	5	5	8	8	1	2	NA	NA	1	26	West	Agnostic	United States	United States	Tutor	California	Yes		University / College / Undergraduate School (Bachelor Degree)	A
611	EN1548	US	7	7	7	4	6	7	7	3	6	7	7	7	7	2	4	1	4	1	1	1	1	7	7	7	7	3	4	7	7	4	7	7	4	4	4	4	4	4	7	5	5	5	5	8	5	5	0	7	8	7	0	0	7	7	7	7	7	7	7	7	4	7	7	1	7	7	7	1	1	1	10	NA	NA	1	53	Midwest	chirstian	United States	United States	homemaker	WI	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
612	EN1549	US	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	4	3	1	3	1	6	4	1	7	1	7	4	6	7	1	1	4	4	4	4	4	4	0	7	0	0	0	6	0	0	0	8	0	8	0	0	8	3	3	5	3	4	4	3	3	5	5	4	5	3	3	6	1	1	10	NA	NA	0	54	Midwest	Lutheran	USA	USA	Dispatcher	WI	Yes		University / College / Undergraduate School (Bachelor Degree)	A
613	EN155	US	1	3	2	1	1	4	3	1	2	2	4	1	3	5	4	4	5	3	2	5	5	6	7	3	3	3	1	6	7	2	7	5	4	2	4	3	4	3	9	10	10	7	7	10	7	10	10	10	6	5	6	10	9	7	6	7	4	2	7	6	2	1	7	4	5	7	6	1	2	3	6	NA	NA	0	35	Northeast	Islam	New York	United states of America	 Solid	United States of America	Yes	Conversational	Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
614	EN1550	US	6	4	5	6	6	7	7	7	4	6	7	6	6	2	3	2	5	4	5	5	4	7	7	4	7	5	6	5	6	7	7	1	4	4	4	4	4	4	0	5	0	0	1	1	0	0	0	9	0	1	0	0	2	7	6	6	7	6	6	7	7	6	6	4	6	5	3	5	1	1	10	NA	NA	1	31	South	Christian - Methodist 	USA 	USA	Homemaker 	ALABAMA	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
615	EN1551	US	7	7	5	5	5	7	7	7	6	7	7	1	1	5	5	3	5	4	5	5	5	7	5	4	7	7	1	7	7	1	4	7	4	4	4	0	4	4	0	10	0	0	0	10	0	10	0	10	10	10	10	10	10	7	7	7	7	1	7	7	7	7	7	5	7	7	7	5	1	1	4	NA	NA	0	39	Midwest	Jehovah witness	USA 	USA 	Home health care	Minnesota 	Yes		Other	B
616	EN1552	US	6	4	4	5	5	5	6	7	5	6	7	5	5	5	4	5	5	4	4	5	3	6	2	2	3	5	2	3	5	6	2	3	1	2	4	3	4	-1	0	7	6	0	0	6	1	2	6	9	9	9	6	0	7	6	7	7	5	5	6	6	6	5	6	4	7	5	6	2	3	1	2	NA	NA	0	55	Midwest	Lutheran	United States	United States	Retired	WI	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
617	EN1553	US	5	6	5	6	6	6	6	6	5	6	6	6	6	2	2	2	2	1	1	1	1	4	2	3	2	4	4	4	4	6	4	4	1	1	2	0	1	2	1	8	3	4	3	6	4	6	6	9	8	7	8	8	8	4	7	4	6	6	3	4	6	5	4	6	4	2	4	6	6	1	0	NA	NA	0	48	West	na	usa	usa	educator	ca	No	Native	University / College / Undergraduate School (Bachelor Degree)	A
618	EN1554	US	1	1	1	1	1	1	1	7	1	1	7	1	1	1	2	1	5	1	3	2	1	5	5	3	5	5	4	5	5	7	5	5	4	4	4	4	4	4	0	1	0	0	0	1	0	0	0	7	0	6	0	0	1	7	7	7	7	7	7	7	6	7	7	4	7	6	6	6	2	1	10	NA	NA	1	56	South	Born again Christian 	United States	United States	Home health aide 	NC	Yes		Other	A
619	EN1555	US	5	6	4	5	4	6	2	4	5	2	6	5	2	5	4	4	3	3	2	3	4	6	3	4	6	7	6	2	7	2	3	3	4	4	3	4	4	0	2	4	7	9	3	6	8	6	7	10	4	5	8	1	8	4	4	3	3	6	5	4	1	3	6	6	5	6	7	4	2	4	6	NA	NA	Other	27	South	Christian 	America	America		Florida	Yes	Business	Vocational School / Technical College / Communication College (Associate Degree)	A
620	EN1556	US	4	3	6	5	5	5	4	4	5	4	5	4	4	3	4	3	3	1	1	2	1	7	5	6	7	7	4	2	4	7	7	4	4	4	4	4	4	4	0	10	5	0	0	5	0	0	0	5	0	5	0	0	0	5	7	5	4	6	5	4	6	6	6	4	3	3	3	1	1	1	10	NA	NA	1	28	South	Christian 	USA	USA	Student	FL	Yes		University / College / Undergraduate School (Bachelor Degree)	B
621	EN1557	US	6	4	1	4	3	4	5	2	5	5	6	4	2	4	4	1	2	2	1	3	2	6	5	5	3	3	3	4	5	6	3	5	3	3	-3	2	2	2	1	8	0	0	2	8	0	1	1	7	3	3	1	1	5	5	3	5	4	6	5	4	5	6	6	2	6	5	5	3	6	3	10	NA	NA	1	55	South	methodist	United States	United States	teacher 	FL	Yes		University / College / Undergraduate School (Bachelor Degree)	B
622	EN1558	US	7	7	5	4	6	6	6	5	6	6	7	4	6	5	5	5	5	4	5	5	4	7	7	4	7	2	7	7	7	6	1	7	4	4	0	4	4	-4	5	5	2	0	0	10	0	5	7	9	9	8	6	7	9	7	7	7	7	7	7	7	5	7	7	7	7	7	7	8	8	2	6	NA	NA	1	32	South	Christian 	United States of America 	United States of America	Homemaker 	Florida	Yes		Other	A
623	EN1559	US	3	3	5	4	3	7	6	5	4	4	6	5	5	3	4	2	5	5	5	5	3	5	1	1	1	1	1	1	1	3	3	1	-4	-4	0	1	1	2	10	8	10	0	3	10	0	10	0	10	10	10	7	10	10	3	3	5	5	6	5	3	6	6	6	6	6	5	6	3	1	1	0	NA	NA	1	42	South	none	USA	USA	engineer	FL	No		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
624	EN156	US	4	4	4	6	4	6	6	6	5	6	3	6	5	4	4	1	3	3	2	3	3	5	7	4	5	4	2	5	4	4	6	4	4	4	0	4	4	4	1	3	0	0	5	6	5	5	5	8	0	5	0	0	6	7	4	7	7	4	7	7	4	6	5	4	7	6	6	2	1	1	10	NA	NA	1	37	Northeast	Catholic 	Us	Us	Customer service	Pa	Yes		University / College / Undergraduate School (Bachelor Degree)	A
625	EN1560	US	3	6	6	5	5	5	6	6	6	6	6	6	6	2	2	1	4	4	2	2	1	4	2	4	2	4	2	2	2	2	2	2	-3	-2	2	-3	2	0	0	5	0	0	0	5	0	5	8	2	7	7	5	5	1	7	6	6	6	7	5	6	3	4	2	5	3	2	5	2	1	1	0	NA	NA	1	40	South	None	Usa	Usa	Unemployment 	Tx	Yes		University / College / Undergraduate School (Bachelor Degree)	B
626	EN1561	US	4	2	2	2	2	3	4	5	3	2	7	3	2	1	1	1	4	3	2	1	1	7	5	1	3	2	4	4	5	7	2	7	4	3	4	2	4	4	2	4	0	0	0	5	0	6	4	10	6	6	2	5	7	6	7	6	6	5	6	7	5	5	5	5	7	5	6	2	2	1	1	NA	NA	1	51	South	Presbyterian 	Usa	Usa	Secretaey	Fl	Yes		University / College / Undergraduate School (Bachelor Degree)	A
627	EN1562	US	3	5	6	6	6	3	6	7	6	7	6	7	7	5	4	5	5	4	4	4	3	6	4	5	5	6	2	4	3	7	5	4	4	4	4	4	4	4	5	5	5	0	0	1	0	0	0	10	7	7	2	2	6	7	5	7	7	7	7	7	2	6	7	3	7	4	3	2	1	1	1	NA	NA	1	38	South	Non 	Usa	Usa	Car sales	Tennessee 	Yes		Other	A
628	EN1563	US	7	7	7	7	7	7	7	7	6	7	7	7	7	5	5	4	5	5	5	5	5	4	3	3	2	4	1	1	6	3	2	1	-4	0	3	1	4	4	2	6	0	0	1	0	5	0	1	5	1	1	0	0	5	7	3	5	7	7	7	7	3	4	5	4	4	3	3	2	2	1	0	NA	NA	1	23	West	Atheist	Usa	Usa	Unemployed	Wa	Yes		Junior High School / Middle School	A
629	EN1564	US	2	3	5	5	4	6	7	7	2	5	7	4	4	4	5	3	5	3	4	5	2	3	5	2	5	4	2	4	3	6	4	3	4	4	-3	4	4	4	8	9	5	0	1	9	2	8	3	10	10	10	9	7	7	6	6	5	6	5	7	4	3	4	5	2	4	3	3	1	3	1	1	NA	NA	1	37	South	Christian 	Usa	Usa	Office manager 	Sc	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
630	EN1565	US	4	4	4	5	5	5	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	5	4	4	4	4	4	4	4	4	4	2	2	2	3	3	2	3	5	5	5	5	5	5	5	5	5	5	5	5	5	4	6	5	4	3	3	4	3	2	4	3	5	3	4	4	4	3	3	3	NA	NA	1	35	South	Baptist	Usa	Usa	Na	Ga	Yes	Basic	Vocational School / Technical College / Communication College (Associate Degree)	A
631	EN1566	US	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	2	4	2	4	4	3	1	1	1	1	1	1	1	1	4	1	1	4	4	4	4	4	4	6	5	6	0	5	5	0	5	5	10	5	10	5	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	2	1	0	NA	NA	1	39	West	Christian	United States	United States	Claims Adjuster	AZ	Yes		Vocational School / Technical College / Communication College (Associate Degree)	B
632	EN1567	US	3	4	3	5	5	7	7	6	5	7	7	4	5	4	4	3	5	4	4	5	4	7	6	3	4	6	1	6	6	4	5	4	4	3	3	3	4	3	8	5	4	3	5	9	1	5	4	9	6	9	6	7	9	7	7	4	7	6	6	7	5	6	6	7	7	6	6	8	1	2	10	NA	NA	1	39	South	Catholic 	USA 	USA 	Nurse 	Tx	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
633	EN1568	US	7	7	7	7	7	7	7	7	1	7	1	7	7	1	1	1	5	5	1	5	5	4	7	4	4	4	4	4	4	7	7	6	4	4	4	4	0	4	10	0	1	0	5	5	0	0	10	5	10	10	0	10	0	7	7	7	7	7	7	5	1	7	7	1	7	1	7	6	1	1	3	NA	NA	1	31	South	None	United States	Opelousas	Health Care Worker	LA	Yes		Junior High School / Middle School	A
634	EN1569	US	5	4	4	3	3	5	5	6	1	6	6	6	1	2	2	2	3	3	1	4	1	4	2	1	1	2	2	4	1	4	1	1	-2	-2	4	0	4	1	2	8	6	0	5	7	0	9	8	7	10	10	8	9	10	7	6	7	6	7	5	6	6	7	5	6	4	6	6	6	6	4	0	NA	NA	1	24	West	Atheist	USA	USA	Chemist	CA	Yes		University / College / Undergraduate School (Bachelor Degree)	B
635	EN157	US	3	2	1	2	3	6	2	4	2	1	3	2	2	5	4	1	3	4	3	5	2	7	7	6	7	5	1	5	3	1	5	7	3	4	-2	-2	3	4	3	3	9	4	6	7	7	8	10	7	10	6	8	9	9	3	3	6	5	6	7	6	3	5	2	4	2	6	3	7	7	7	10	NA	NA	0	35	West	Christian	United States	United States	Doctor	California	Yes	Native	Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
636	EN1570	US	6	7	5	6	5	7	7	7	6	7	7	6	6	5	4	4	5	5	5	5	4	3	1	1	1	2	1	1	1	1	1	1	4	4	4	4	4	4	5	10	0	0	2	10	0	0	0	10	1	10	2	3	10	7	7	7	7	7	7	7	7	7	7	5	7	3	5	2	2	1	1	NA	NA	1	41	West	Roman Catholic 	United States	United States	Respiratory therapist	TX	Yes		University / College / Undergraduate School (Bachelor Degree)	B
637	EN1571	US	7	6	6	4	5	4	7	7	1	7	7	4	5	4	5	5	5	2	5	5	2	6	6	7	2	3	1	7	7	6	4	2	4	1	4	-3	4	4	10	10	10	9	10	10	0	10	10	10	10	10	10	10	10	7	6	7	7	1	7	7	5	7	6	2	7	6	7	4	1	2	0	NA	NA	1	30	South	Jewish 	United States 	United States	Part time	Florida	Yes		Junior High School / Middle School	A
638	EN1572	US	7	6	4	2	4	5	3	3	5	7	2	3	5	3	5	5	4	3	5	5	3	4	5	5	6	4	4	5	7	5	5	5	0	4	3	2	0	0	5	8	8	5	6	8	9	8	8	7	5	4	4	5	6	6	3	4	2	3	7	6	4	4	7	1	6	3	6	2	2	1	5	NA	NA	1	20	South	Christian 	United State	United State	Retail	Alabama	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
639	EN1573	US	1	4	1	4	3	3	3	5	1	1	5	1	1	4	4	3	5	4	5	5	4	7	1	4	1	1	2	2	3	3	1	1	3	3	4	3	4	4	10	9	5	0	0	8	0	0	8	10	8	10	10	0	10	7	2	7	3	7	3	3	6	6	7	2	7	1	6	5	2	1	7	NA	NA	1	24	South	Spiritual 	United States 	United States 	Student	North Carolina 	Yes		University / College / Undergraduate School (Bachelor Degree)	A
640	EN1574	US	7	4	5	5	7	7	7	7	6	7	7	5	5	4	5	1	4	1	3	5	2	7	4	3	1	7	1	7	7	1	4	1	4	2	-4	3	3	4	5	0	0	0	0	8	0	0	0	8	0	3	0	0	6	7	7	1	5	7	6	7	5	7	7	1	7	6	6	1	1	1	5	NA	NA	1	39	South	Catholic 	USA	USA	Shift Lead	MS	Yes		University / College / Undergraduate School (Bachelor Degree)	A
641	EN1575	US	5	5	5	5	4	7	7	5	5	6	6	6	7	5	5	5	5	3	3	4	2	7	7	6	7	5	7	1	7	7	7	5	4	4	-4	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	6	6	3	2	6	5	2	7	6	7	7	7	6	2	1	10	NA	NA	1	57	South	Catholic 	USA	USA	Chef	Oklahoma 	No	Basic	Vocational School / Technical College / Communication College (Associate Degree)	A
642	EN1576	US	5	7	4	7	7	7	7	7	4	7	7	7	7	5	5	3	4	5	5	3	4	2	2	1	1	1	1	1	1	1	1	3	4	0	3	4	4	4	8	5	10	0	5	10	0	10	5	10	10	10	10	7	10	7	7	7	5	7	6	5	4	7	7	5	5	7	7	2	1	1	5	NA	NA	1	20	South	None	USA 	USA	Unemployed 	Ga	No	Native	Vocational School / Technical College / Communication College (Associate Degree)	B
643	EN1577	US	7	7	7	4	5	7	7	7	5	7	7	5	6	4	4	4	5	3	4	4	2	4	3	1	1	4	1	3	2	7	2	4	4	4	4	4	4	4	5	5	10	0	2	7	0	7	1	10	2	10	10	4	10	4	2	6	5	4	3	4	4	7	6	5	6	6	6	1	1	1	0	NA	NA	1	48	South	None	Usa	Usa	Claims	Nc	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
644	EN1578	US	7	6	6	6	6	7	7	7	6	7	7	6	6	3	3	2	4	3	4	3	2	7	4	4	4	4	1	3	4	4	3	2	4	3	4	4	4	3	0	9	0	0	1	9	0	0	5	9	0	9	0	0	10	7	6	6	7	7	7	7	7	5	5	4	6	4	4	2	2	1	10	NA	NA	1	60	South	Methodist	USA	USA	Homemaker 	Texas 	Yes		University / College / Undergraduate School (Bachelor Degree)	A
645	EN1579	US	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6	6	5	3	5	5	4	1	4	0	0	0	4	4	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	7	7	6	7	3	5	5	7	6	6	3	5	5	5	1	1	1	0	NA	NA	1	29	South	Christianity	United States	United States	Accountant	Texas	Yes	Native	University / College / Undergraduate School (Bachelor Degree)	A
646	EN158	US	6	6	4	6	6	7	4	6	6	4	3	6	7	2	2	4	3	2	2	3	2	2	3	3	2	5	5	2	3	6	3	3	4	2	0	3	3	3	8	7	5	9	7	3	1	5	5	3	2	3	4	6	3	3	4	3	4	6	3	2	3	2	2	6	2	3	2	2	2	2	9	NA	NA	0	30	South	Evangelical	United States of America 	Georgia 	IT 	Georgia 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	A
647	EN1580	US	7	7	2	7	7	7	7	7	7	7	7	7	7	2	2	1	5	1	3	4	1	7	7	7	7	1	1	1	7	1	7	1	4	1	4	4	4	3	0	0	0	0	1	0	0	0	0	1	0	2	0	0	3	5	7	5	7	7	7	7	7	5	6	3	5	1	5	4	1	1	10	NA	NA	1	54	West	Roman Catholic	United States	United States	Homemaker	California	Yes		University / College / Undergraduate School (Bachelor Degree)	A
648	EN1581	US	3	4	5	5	4	4	4	5	5	4	5	5	5	4	3	4	3	3	3	4	3	5	5	5	7	5	3	4	3	2	5	4	0	1	0	-1	1	0	5	0	0	0	0	4	0	0	2	6	1	5	0	0	1	3	5	4	3	4	5	4	6	4	4	4	5	5	4	1	1	1	10	NA	NA	1	56	South	Catholic 	USA	USA	Homemaker 	Georgia 	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
649	EN1582	US	7	7	7	7	7	7	7	7	7	7	7	7	7	5	5	5	5	5	5	5	5	7	7	7	7	7	1	7	7	1	7	7	4	4	-4	4	4	4	3	3	8	0	0	10	0	10	0	10	10	7	10	10	7	7	6	7	7	6	7	5	7	4	7	4	7	4	7	3	1	1	10	NA	NA	1	58	South	Catholic	Usa	Usa	Titor	Florida	Yes		University / College / Undergraduate School (Bachelor Degree)	A
650	EN1583	US	1	2	3	1	3	1	4	2	4	3	2	4	2	5	5	4	4	5	3	4	3	7	7	7	7	5	2	4	6	4	6	5	4	2	3	4	4	4	10	7	7	10	8	9	7	9	7	6	9	7	9	8	5	7	5	2	4	3	7	5	3	3	4	6	2	5	3	2	1	1	0	NA	NA	1	24	South	christian	usa	usa	retail	FL	Yes	Native	University / College / Undergraduate School (Bachelor Degree)	A
651	EN1584	US	4	7	4	7	7	7	7	7	7	7	7	7	7	5	5	3	5	5	1	5	3	7	4	4	4	4	3	4	5	7	6	5	4	4	4	4	4	4	5	10	5	0	5	5	5	5	5	10	10	5	5	5	10	7	7	7	7	7	7	6	7	7	7	5	7	6	7	2	1	1	10	NA	NA	1	57	South	Methodist 	USA	USA	disabled 	MD	Yes		Vocational School / Technical College / Communication College (Associate Degree)	A
652	EN1585	US	5	7	7	7	7	7	7	7	6	7	7	7	6	5	4	2	5	5	4	4	3	7	6	1	4	4	1	6	5	4	5	2	4	3	4	0	0	2	8	6	5	0	8	9	0	0	1	10	5	9	1	1	8	7	7	7	6	7	7	7	7	7	7	6	7	7	7	4	2	1	0	NA	NA	1	55	West	christian	USA	USA	homemaker	CALIFORNIA	No	Business	Vocational School / Technical College / Communication College (Associate Degree)	A
